0,0
0.052632,0.0087476
0.10526,0.017349
0.15789,0.02566
0.21053,0.033533
0.26316,0.040822
0.31579,0.047383
0.36842,0.053069
0.42105,0.057734
0.47368,0.061233
0.52632,0.06342
0.57895,0.064149
0.63158,0.063275
0.68421,0.06065
0.73684,0.056131
0.78947,0.04957
0.84211,0.040822
0.89474,0.029742
0.94737,0.016183
1,7.4015e-15
